Dataset,Batch Size,Device,Nbr Epoch,Training Time,Training Energy,Training Carbon,Accuracy,CPU Energy,GPU Energy,RAM Energy
FashionMNIST,32,cuda,1,16.11671280860901,0.0005919306600029,3.255618630016128e-05,87.34,0.0002617515196788,0.0002779394775554,5.223966276861669e-05
FashionMNIST,32,cuda,1,16.733486890792847,0.0006100615642083,3.355338603145858e-05,86.95,0.0002699807057066,0.000285842082537,5.4238775964709966e-05
FashionMNIST,32,cuda,1,16.073790550231934,0.0005913648219043,3.25250652047372e-05,87.59,0.0002612606112305,0.0002780035671067,5.210064356704427e-05
FashionMNIST,32,cuda,1,16.437737941741943,0.0006017543923899,3.309649158144469e-05,86.91,0.000267226397392,0.0002812475740814,5.328042091641815e-05
FashionMNIST,32,cuda,1,16.266353130340576,0.0005955087261363,3.2752979937500104e-05,87.22,0.0002632079005661,0.0002795759930904,5.2724832479742366e-05
FashionMNIST,32,cuda,1,17.55047631263733,0.0006422792174753,3.532535696114472e-05,85.88,0.0002832428757607,0.00030214959943,5.688674228447818e-05
FashionMNIST,32,cuda,1,17.24237298965454,0.0006325147641189,3.4788312026540734e-05,87.02,0.0002792853631503,0.0002973410283585,5.588837261005021e-05
FashionMNIST,32,cuda,1,16.5194890499115,0.0006043867643263,3.324127203794917e-05,87.28,0.0002672551179705,0.0002835863954251,5.3545250930621743e-05
FashionMNIST,32,cuda,1,19.01465153694153,0.0006963147588116,3.8297311734639854e-05,87.6,0.0003057618079425,0.0003289212534616,6.16316974074121e-05
FashionMNIST,32,cuda,1,16.144381046295166,0.0005947979655416,3.271388810479089e-05,87.23,0.0002614936803058,0.0002809750282796,5.232925695614408e-05
FashionMNIST,32,cuda,1,17.455996990203857,0.0006330963142439,3.482029728341868e-05,86.53,0.0002755545790545,0.0003009617948873,5.657994030199906e-05
FashionMNIST,32,cuda,1,17.153602123260498,0.000627611759969,3.451864679829943e-05,86.99,0.0002776066279184,0.0002944041355943,5.560099645624917e-05
FashionMNIST,32,cuda,1,16.17475724220276,0.0005929652849448,3.2613090671969066e-05,87.67,0.0002625446361466,0.0002779929080912,5.242774070702372e-05
FashionMNIST,32,cuda,1,17.58708620071411,0.0006403577340774,3.521967537425726e-05,87.42,0.0002838660773704,0.0002994864121538,5.700524455310851e-05
FashionMNIST,32,cuda,1,16.5776948928833,0.0006018075266452,3.3099413965491216e-05,87.23,0.0002608302972751,0.0002872434121314,5.37338172386427e-05
FashionMNIST,32,cuda,1,17.44874930381775,0.0006393001297196,3.516150713457966e-05,87.14,0.0002813521117481,0.0003013912002706,5.655681770080037e-05
FashionMNIST,32,cuda,1,19.93615460395813,0.0007226142642484,3.974378453366584e-05,86.54,0.0003184964995192,0.0003394987683486,6.461899638055683e-05
FashionMNIST,32,cuda,1,16.78349494934082,0.0006158691052987,3.387280079143095e-05,87.68,0.0002725432452566,0.0002889249183197,5.440094172231976e-05
FashionMNIST,32,cuda,1,16.391468286514282,0.0006007584486037,3.3041714673204084e-05,87.19,0.0002650188270148,0.0002826094500568,5.313017153193556e-05
FashionMNIST,32,cuda,1,16.35103416442871,0.0005950884399399,3.272986419669623e-05,87.85,0.0002579952530627,0.0002840953905564,5.299779632077541e-05
FashionMNIST,32,cuda,1,16.88352060317993,0.0006104184525371,3.357301488954264e-05,87.27,0.000269493968095,0.0002861988866551,5.472559778696631e-05
FashionMNIST,32,cuda,1,16.548993349075317,0.0006012338187109,3.3067860029104865e-05,86.82,0.0002613397701827,0.0002862546434906,5.363940503759816e-05
FashionMNIST,32,cuda,1,16.702778339385986,0.0006108214913308,3.359518202319837e-05,86.56,0.0002708378922256,0.0002858441429924,5.413945611268749e-05
FashionMNIST,32,cuda,1,17.059359788894653,0.0006228774074396,3.425825740918312e-05,87.53,0.000273819827389,0.0002937629002982,5.5294679752437047e-05
FashionMNIST,64,cuda,1,15.652266263961792,0.0005719016926935,3.145459309814519e-05,86.94,0.0002505951435315,0.0002705732037395,5.0733345422446326e-05
FashionMNIST,64,cuda,1,14.570295095443726,0.0005202536114084,2.8613948627465285e-05,87.28,0.0002304410312971,0.0002425844264554,4.722815365583254e-05
FashionMNIST,64,cuda,1,14.221712827682495,0.0005171718093247,2.844444951285986e-05,86.75,0.0002316474905956,0.0002394261735407,4.609814518834895e-05
FashionMNIST,64,cuda,1,14.99848484992981,0.00054653640975,3.0059502536251885e-05,87.26,0.0002422456332408,0.0002556750612335,4.861571527572485e-05
FashionMNIST,64,cuda,1,14.459243297576904,0.0005295083429668,2.912295886317748e-05,87.17,0.0002369648809606,0.0002456753503481,4.686811165806792e-05
FashionMNIST,64,cuda,1,16.24504852294922,0.0005914643188924,3.253053753908666e-05,86.96,0.0002613807993822,0.0002774260681279,5.265745138228141e-05
FashionMNIST,64,cuda,1,14.22530484199524,0.000520517729615,2.8628475128829138e-05,87.08,0.0002303329142661,0.0002440749469716,4.610986837729343e-05
FashionMNIST,64,cuda,1,14.255267858505247,0.0005226870339837,2.87477868691085e-05,87.03,0.0002307324226413,0.0002457476493676,4.6206961974794186e-05
FashionMNIST,64,cuda,1,13.935502052307127,0.0005120532109587,2.8162926602729616e-05,86.01,0.0002266446340933,0.0002402377373907,4.51708394746414e-05
FashionMNIST,64,cuda,1,14.074105978012083,0.0005171176842672,2.8441472634696457e-05,87.22,0.000229248559232,0.000242249386566,4.561973846909212e-05
FashionMNIST,64,cuda,1,14.92156744003296,0.0005483599443256,3.015979693791069e-05,87.29,0.0002435461717812,0.0002564458082556,4.836796428874758e-05
FashionMNIST,64,cuda,1,14.23892855644226,0.0005297349702199,2.913542336209495e-05,86.99,0.0002328989635412,0.0002506823341743,4.615367250435792e-05
FashionMNIST,64,cuda,1,13.84963059425354,0.0005104783101454,2.807630705799776e-05,87.22,0.0002249830060973,0.0002406031258023,4.489217824569143e-05
FashionMNIST,64,cuda,1,13.94150996208191,0.0005172375682049,2.8448066251270816e-05,87.05,0.0002272494915216,0.0002447968122313,4.519126445191252e-05
FashionMNIST,64,cuda,1,16.028159856796265,0.0005876034919625,3.2318192057940275e-05,86.73,0.0002588955032273,0.000276754845928,5.195314280711348e-05
FashionMNIST,64,cuda,1,14.384810447692873,0.0005276459978813,2.902052988347561e-05,87.37,0.0002280301296461,0.0002529898395401,4.662602869501181e-05
FashionMNIST,64,cuda,1,14.302675485610962,0.0005301299239237,2.915714581580637e-05,86.96,0.0002322509405228,0.0002515185319565,4.636045144438944e-05
FashionMNIST,64,cuda,1,16.376275777816772,0.0006002139430623,3.301176686843065e-05,86.4,0.0002643308267422,0.0002828018930236,5.308122329645348e-05
FashionMNIST,64,cuda,1,14.329142332077026,0.0005247479085816,2.8861134971988468e-05,86.47,0.0002269825815859,0.0002513116634103,4.645366358529089e-05
FashionMNIST,64,cuda,1,14.02998161315918,0.0005160762244167,2.838419234292193e-05,87.5,0.0002275397473094,0.0002430582159153,4.54782611919787e-05
FashionMNIST,64,cuda,1,14.135565996170044,0.000523142500579,2.877283753184913e-05,86.93,0.0002299326770015,0.0002473898721124,4.581995146512118e-05
FashionMNIST,64,cuda,1,14.201475143432615,0.0005234226528212,2.878824590516625e-05,87.4,0.0002310102170302,0.0002463797259489,4.6032709841976406e-05
FashionMNIST,64,cuda,1,13.669547319412231,0.0005047436150645,2.7760898828549623e-05,86.46,0.0002225914491841,0.0002378436117327,4.430855414768189e-05
FashionMNIST,64,cuda,1,14.335139513015749,0.0005276340456722,2.9019872511974963e-05,87.13,0.0002318407004724,0.0002493263094054,4.64670357944191e-05
FashionMNIST,64,cuda,1,14.379939317703249,0.0005229866224904,2.876426423697264e-05,87.43,0.0002276978957692,0.0002486777463012,4.661098041991428e-05
FashionMNIST,64,cuda,1,14.510319232940674,0.0005306938488225,2.9188161685240628e-05,86.93,0.0002292053258641,0.0002544549791846,4.703354377383922e-05
FashionMNIST,64,cuda,1,14.393230438232422,0.0005294696305826,2.912082968204842e-05,86.69,0.000228984836521,0.0002538316778532,4.6653116208376745e-05
FashionMNIST,64,cuda,1,16.50995421409607,0.0006029820126876,3.3164010697821545e-05,86.89,0.0002656611197509,0.0002838064695652,5.3514423371479255e-05
FashionMNIST,64,cuda,1,15.12649416923523,0.000547013916812,3.008576542466137e-05,86.94,0.0002383420181734,0.0002596408651885,4.903103345006088e-05
FashionMNIST,64,cuda,1,14.90529990196228,0.0005472514825014,3.009883153757825e-05,87.0,0.0002402900363985,0.0002586477696604,4.831367644245498e-05
FashionMNIST,64,cuda,1,14.002074003219604,0.0005183724605643,2.8510485331039256e-05,87.03,0.0002278863753645,0.0002450999890904,4.538609610934761e-05
FashionMNIST,64,cuda,1,14.458690881729126,0.0005266483354199,2.896565844809599e-05,86.92,0.0002288793136588,0.0002509037769562,4.6865244804796286e-05
FashionMNIST,64,cuda,1,13.936661958694458,0.0005182003256233,2.8501017909281795e-05,86.74,0.0002271443417153,0.0002458819445305,4.5174039377444046e-05
FashionMNIST,64,cuda,1,14.287896633148192,0.0005266455055189,2.8965502803540588e-05,87.11,0.000227105618351,0.0002532281714563,4.631171571150834e-05
FashionMNIST,64,cuda,1,14.3520770072937,0.000529150495975,2.9103277278628872e-05,87.13,0.0002328696326844,0.0002497601547483,4.65207085422739e-05
FashionMNIST,64,cuda,1,15.74949312210083,0.000570623778184,3.1384307800123784e-05,87.25,0.0002509138140642,0.0002686597912285,5.105017289127214e-05
FashionMNIST,64,cuda,1,14.219106435775757,0.0005199473953418,2.859710674380088e-05,87.16,0.0002256199235513,0.0002482394417259,4.608803006454148e-05
FashionMNIST,64,cuda,1,14.070882558822632,0.0005151762755067,2.8334695152870763e-05,87.09,0.0002280491866058,0.0002415176850128,4.5609403888053065e-05
FashionMNIST,64,cuda,1,14.398470163345335,0.0005313920962202,2.9226565292113017e-05,86.67,0.0002338458204098,0.0002508749709248,4.667130488554865e-05
FashionMNIST,64,cuda,1,14.029114961624146,0.0005222711889948,2.872491539471783e-05,86.81,0.0002274040288675,0.000249393563947,4.5473596180334257e-05
FashionMNIST,64,cuda,1,14.051189184188845,0.0005176151409121,2.8468832750167244e-05,86.99,0.000228308449591,0.0002437611100778,4.554558124323791e-05
FashionMNIST,64,cuda,1,15.283190488815308,0.0005632420885953,3.097831487274488e-05,87.05,0.0002481048626504,0.0002655988189665,4.95384069784122e-05
FashionMNIST,64,cuda,1,14.41622257232666,0.0005274804169418,2.901142293180429e-05,86.88,0.0002282941909685,0.0002524581388473,4.6728087126008594e-05
FashionMNIST,64,cuda,1,14.681217670440674,0.0005393763663718,2.96657001504524e-05,87.28,0.0002370755918825,0.0002547132279345,4.75875465547432e-05
FashionMNIST,64,cuda,1,14.062056064605711,0.0005202838549147,2.8615612020309472e-05,87.2,0.0002288655130922,0.0002458379997901,4.558034203234068e-05
FashionMNIST,64,cuda,1,14.255147218704224,0.0005216782178865,2.869230198376237e-05,87.3,0.0002255809460201,0.0002498912781307,4.6205993735670367e-05
FashionMNIST,64,cuda,1,14.464905977249146,0.0005291079398219,2.9100936690207707e-05,86.97,0.0002344407594969,0.0002477808946718,4.688628565324194e-05
FashionMNIST,64,cuda,1,13.936762809753418,0.0005128871040495,2.8208790722726328e-05,87.19,0.0002266712691146,0.0002410410939125,4.5174741022395705e-05
FashionMNIST,64,cuda,1,14.828997373580933,0.0005401589623941,2.970874293167753e-05,87.35,0.000239535948573,0.0002525567607252,4.8066253095851626e-05
FashionMNIST,64,cuda,1,14.638084650039673,0.0005376129771356,2.956871374246213e-05,86.47,0.0002373471301553,0.0002528167748477,4.744907213256605e-05
FashionMNIST,64,cuda,1,13.779041528701782,0.0005126825959846,2.8197542779154933e-05,87.07,0.0002246409552681,0.0002433786824582,4.466295825825786e-05
FashionMNIST,64,cuda,1,16.57482123374939,0.0006061944294455,3.3340693619507604e-05,86.59,0.000265345822832,0.0002871237198932,5.3724886720243695e-05
FashionMNIST,64,cuda,1,14.231278657913208,0.0005235871004804,2.879729052642285e-05,86.97,0.0002301625760743,0.0002472951830631,4.612934134291209e-05
FashionMNIST,64,cuda,1,14.24668025970459,0.0005241188412932,2.8826536271127817e-05,87.28,0.0002311414421352,0.0002467982008412,4.61791983167897e-05
FashionMNIST,64,cuda,1,14.374584674835203,0.0005256361767739,2.890998972256571e-05,87.2,0.0002327381192458,0.0002463044636845,4.659359384346905e-05
FashionMNIST,64,cuda,1,14.071932792663574,0.0005189041609367,2.853972885152014e-05,87.26,0.0002302810686691,0.0002430102852469,4.561280702061595e-05
FashionMNIST,64,cuda,1,16.42370867729187,0.0006046763195831,3.325719757707422e-05,85.99,0.0002647438306837,0.0002866980071816,5.323448171776619e-05
FashionMNIST,64,cuda,1,13.885443925857544,0.0005100005904046,2.805003247225553e-05,86.15,0.0002240689384216,0.0002409233862709,4.500826571203769e-05
FashionMNIST,64,cuda,1,14.583552122116089,0.0005269913477114,2.898452412413087e-05,86.08,0.0002305551499995,0.0002491650304387,4.727116727322131e-05
FashionMNIST,64,cuda,1,14.065503120422363,0.0005181643569925,2.8499039634590063e-05,87.19,0.0002278993114859,0.0002446730274222,4.559201808434456e-05
FashionMNIST,64,cuda,1,14.272300243377686,0.0005242783416127,2.8835308788699303e-05,86.75,0.0002304202115582,0.0002475964992741,4.626163078029511e-05
FashionMNIST,64,cuda,1,14.863232135772703,0.0005439419083414,2.991680495878172e-05,84.13,0.0002414269500858,0.0002543373816153,4.817757664025189e-05
FashionMNIST,64,cuda,1,13.90319323539734,0.0005137671864316,2.825719525373839e-05,87.2,0.0002271445281043,0.0002415567897283,4.506586859890584e-05
FashionMNIST,64,cuda,1,14.218946933746338,0.0005258547259952,2.892200992973909e-05,87.06,0.0002312709211277,0.000248495046885,4.6088757982541984e-05
FashionMNIST,64,cuda,1,14.726369857788086,0.0005392579441668,2.96591869291794e-05,85.65,0.0002361260219562,0.0002553983446412,4.773357756941181e-05
FashionMNIST,64,cuda,1,14.935219764709473,0.0005482367905401,3.015302347970848e-05,87.14,0.0002423095846808,0.0002575163098632,4.841089599604288e-05
FashionMNIST,64,cuda,1,14.93324589729309,0.000549375238684,3.021563812762516e-05,87.05,0.0002411760279406,0.0002597948837823,4.840432696109351e-05
FashionMNIST,64,cuda,1,14.228810548782349,0.0005161858874798,2.8390223811390866e-05,87.0,0.0002258049614771,0.0002442596002578,4.6121325744802464e-05
FashionMNIST,64,cuda,1,14.140783071517944,0.0005216377382677,2.8690075604723967e-05,85.46,0.0002301023376928,0.0002456994828234,4.583591775145503e-05
FashionMNIST,64,cuda,1,14.629278421401978,0.0005373236961654,2.955280328909816e-05,87.16,0.0002337288878163,0.0002561760298146,4.741877853450461e-05
FashionMNIST,64,cuda,1,14.443121433258057,0.0005281699496744,2.904934723209553e-05,87.29,0.0002293568620964,0.0002519990806276,4.681400695038055e-05
FashionMNIST,64,cuda,1,17.08807396888733,0.0006196515997127,3.4080837984201803e-05,85.98,0.0002727248245685,0.0002915383253349,5.5388449809258206e-05
FashionMNIST,64,cuda,1,14.278854608535768,0.0005251076070733,2.8880918389034863e-05,87.28,0.0002311320668499,0.000247692189359,4.6283350864327234e-05
FashionMNIST,64,cuda,1,14.520575284957886,0.0005339291285349,2.936610206941973e-05,87.31,0.0002352681407143,0.0002515928238956,4.706816392485696e-05
FashionMNIST,64,cuda,1,14.05233120918274,0.0005178756222229,2.848315922226101e-05,87.15,0.000228213709793,0.0002441130702376,4.55488421922423e-05
FashionMNIST,64,cuda,1,14.686419010162354,0.0005374760485371,2.9561182669543544e-05,87.31,0.0002361842089472,0.000253687166871,4.760467271891012e-05
FashionMNIST,64,cuda,1,14.74275803565979,0.0005415615166866,2.978588341776456e-05,86.72,0.0002387220801441,0.0002550522889991,4.77871475432814e-05
FashionMNIST,64,cuda,1,14.531544923782349,0.0005303738572762,2.9170562150191302e-05,86.85,0.0002300436590347,0.0002532281073104,4.71020909310271e-05
FashionMNIST,64,cuda,1,14.09803032875061,0.0005190738697259,2.8549062834924578e-05,87.07,0.0002288437269637,0.0002445328987989,4.569724396320131e-05
FashionMNIST,64,cuda,1,14.230636596679688,0.0005191475204353,2.855311362394653e-05,87.15,0.0002250252897423,0.0002479956827934,4.612654789962988e-05
FashionMNIST,64,cuda,1,14.236300230026243,0.0005153293381582,2.8343113598702503e-05,86.39,0.0002256771099859,0.0002435077288256,4.614449934662541e-05
FashionMNIST,64,cuda,1,14.442919731140137,0.0005307563774292,2.919160075860909e-05,86.95,0.0002290989552234,0.0002548432985721,4.681412363362692e-05
FashionMNIST,64,cuda,1,15.093647003173828,0.0005537845714083,3.045815142745788e-05,85.37,0.0002442410559482,0.0002606193808639,4.8924134596181735e-05
FashionMNIST,64,cuda,1,14.664777755737305,0.0005339260717788,2.936593394783476e-05,86.87,0.0002346395643781,0.0002517521452241,4.753436217650233e-05
FashionMNIST,64,cuda,1,14.887253761291504,0.0005428896260317,2.985892943174696e-05,87.2,0.0002374631644148,0.0002571720857639,4.825437585298905e-05
FashionMNIST,64,cuda,1,16.072519302368164,0.0005838927236376,3.21140998000707e-05,87.36,0.0002558601455212,0.0002759343408515,5.2098237264864245e-05
FashionMNIST,64,cuda,1,14.31090235710144,0.0005244478846677,2.884463365672456e-05,87.32,0.0002275153839566,0.0002505460513121,4.638644939896381e-05
FashionMNIST,64,cuda,1,14.161750793457031,0.0005201284425805,2.8607064341927835e-05,87.28,0.0002285570828455,0.0002456673600138,4.59039997211309e-05
FashionMNIST,64,cuda,1,14.24262309074402,0.0005222838387828,2.8725611133056623e-05,87.34,0.0002316026466708,0.0002445153211855,4.616587092639189e-05
FashionMNIST,64,cuda,1,16.41573405265808,0.0006018416214176,3.310128917797054e-05,87.09,0.0002639098036276,0.0002847228618846,5.32089559053344e-05
FashionMNIST,64,cuda,1,15.515722513198853,0.0005704999891893,3.137749940541561e-05,86.93,0.0002493097283365,0.0002708982895145,5.029197133828111e-05
FashionMNIST,64,cuda,1,14.78364086151123,0.000542122925241,2.9816760888259667e-05,87.22,0.0002384524915951,0.0002557509170733,4.791951657254771e-05
FashionMNIST,64,cuda,1,14.2469482421875,0.0005235226735657,2.8793747046117942e-05,87.37,0.0002312217371994,0.0002461198077531,4.6181128613143495e-05
FashionMNIST,64,cuda,1,14.087992429733276,0.0005242245909043,2.8832352499741765e-05,87.05,0.0002299591764671,0.0002486007189178,4.56646955193591e-05
FashionMNIST,64,cuda,1,15.216991662979126,0.0005608283607349,3.0845559840424724e-05,87.19,0.0002462064691872,0.0002652993686662,4.932252288148049e-05
FashionMNIST,64,cuda,1,16.07990550994873,0.0005885202531488,3.236861392318552e-05,87.19,0.0002586536516449,0.0002777456674157,5.212093408812421e-05
FashionMNIST,64,cuda,1,14.345229625701904,0.0005243055859435,2.8836807226895235e-05,87.03,0.0002269361612709,0.0002508698466161,4.649957805636746e-05
FashionMNIST,64,cuda,1,14.000081300735474,0.0005138725074321,2.826298790876829e-05,86.6,0.0002274033505336,0.0002410889652705,4.538019162798681e-05
FashionMNIST,64,cuda,1,14.3846914768219,0.0005265659805303,2.8961128929167624e-05,86.18,0.0002276068520853,0.0002523331515233,4.662597692165084e-05
FashionMNIST,64,cuda,1,14.631959915161133,0.0005332394209944,2.932816815469709e-05,86.75,0.0002315931355521,0.0002542188167105,4.7427468731780297e-05
FashionMNIST,128,cuda,1,13.65054416656494,0.0004987206397816,2.742963518798988e-05,86.64,0.0002225866002913,0.0002318850231622,4.424901632803956e-05
FashionMNIST,128,cuda,1,13.002131938934326,0.0004783831562787,2.6311073595329947e-05,86.8,0.0002092635476884,0.0002269743896487,4.214521894153791e-05
FashionMNIST,128,cuda,1,13.512487649917604,0.0004961005876258,2.728553231941995e-05,87.17,0.0002188190253328,0.0002334814210045,4.38001412884275e-05
FashionMNIST,128,cuda,1,15.433866500854492,0.000576463554122,3.1705495476710776e-05,87.09,0.0002483843692628,0.000278052768362,5.002641649702393e-05
FashionMNIST,128,cuda,1,12.837974786758425,0.0004802387552977,2.641313154137524e-05,87.1,0.0002113162579417,0.0002273091229695,4.161337438639246e-05
FashionMNIST,128,cuda,1,13.46618390083313,0.0004932852314068,2.7130687727377243e-05,87.14,0.000215181692423,0.0002344542869059,4.364925207793173e-05
FashionMNIST,128,cuda,1,13.287537813186646,0.0004992956997635,2.746126348699437e-05,86.98,0.0002175267609657,0.0002386983436661,4.307059513162841e-05
FashionMNIST,128,cuda,1,15.05726933479309,0.0005621429107145,3.0917860089301784e-05,87.25,0.0002432460659855,0.0002700904249827,4.88064197462802e-05
FashionMNIST,128,cuda,1,13.10892105102539,0.000492086921413,2.706478067771871e-05,86.72,0.00021477113015,0.0002348244890399,4.249130222299556e-05
FashionMNIST,128,cuda,1,12.83062982559204,0.0004842078991046,2.6631434450757663e-05,86.94,0.0002106825788237,0.0002319355808202,4.158973946074118e-05
FashionMNIST,128,cuda,1,15.17955756187439,0.0005670750365578,3.1189127010681624e-05,87.06,0.0002442961398812,0.0002735753775699,4.920351910671182e-05
FashionMNIST,128,cuda,1,13.022859573364258,0.0004886659428011,2.687662685406548e-05,87.18,0.0002123894915781,0.0002340640768231,4.221237439987344e-05
FashionMNIST,128,cuda,1,13.26073694229126,0.0004953595044051,2.724477274228421e-05,86.97,0.0002122746439862,0.000240102156363,4.298270405585593e-05
FashionMNIST,128,cuda,1,13.077126502990724,0.0004924109159739,2.7082600378566648e-05,86.86,0.0002125482672606,0.0002374729049605,4.238974375266366e-05
FashionMNIST,128,cuda,1,12.861072301864624,0.0004883210865751,2.685765976163177e-05,86.54,0.0002086730336049,0.0002379602980369,4.16877549331619e-05
FashionMNIST,128,cuda,1,13.196190595626833,0.000496264119124,2.729452655182493e-05,87.04,0.0002149476911246,0.0002385421874496,4.277424054975105e-05
FashionMNIST,128,cuda,1,13.10030722618103,0.0004960431655051,2.728237410278248e-05,86.75,0.0002150131508992,0.000238566463677,4.246355092877877e-05
FashionMNIST,128,cuda,1,14.00104570388794,0.0005316410151467,2.924025583307105e-05,86.63,0.0002283612110221,0.0002578973970603,4.5382407064194296e-05
FashionMNIST,128,cuda,1,13.307141065597534,0.0005020341190064,2.7611876545356552e-05,86.75,0.0002169741052458,0.0002419258594874,4.3134154273218336e-05
FashionMNIST,128,cuda,1,13.116092443466188,0.0004855263629664,2.670394996315724e-05,87.02,0.0002072787388784,0.0002357327070305,4.251491705749184e-05
FashionMNIST,128,cuda,1,12.848936796188354,0.0004838168604641,2.660992732552617e-05,87.06,0.0002088764326565,0.0002332915299408,4.164889786664863e-05
FashionMNIST,128,cuda,1,12.981208562850952,0.0004898452194203,2.694148706811761e-05,86.81,0.0002120761957719,0.0002356913210332,4.207770261514905e-05
FashionMNIST,128,cuda,1,13.870429039001465,0.0005138783791564,2.82633108536044e-05,86.9,0.000220759261885,0.000248159640611,4.495947666032218e-05
FashionMNIST,128,cuda,1,12.822113990783691,0.0004843555199848,2.66395535991679e-05,86.89,0.0002093136471729,0.0002334788684965,4.156300431532552e-05
FashionMNIST,128,cuda,1,14.023117065429688,0.0005273229780803,2.9002763794417712e-05,86.95,0.0002271546158902,0.0002547137506057,4.545461158432952e-05
FashionMNIST,128,cuda,1,13.918964147567747,0.0005252822300463,2.8890522652550348e-05,87.04,0.0002240748553708,0.0002560907303187,4.511664435675651e-05
FashionMNIST,128,cuda,1,13.316994667053224,0.0004983109547483,2.740710251115764e-05,86.85,0.0002104303516774,0.0002447155153735,4.316508769729296e-05
FashionMNIST,128,cuda,1,12.836502313613892,0.0004871274671492,2.679201069320652e-05,87.08,0.0002079181827233,0.0002376011206032,4.160816382261601e-05
FashionMNIST,128,cuda,1,12.763589143753052,0.0004823638828401,2.6530013556209383e-05,86.9,0.0002074672012514,0.0002335248144765,4.137186711220086e-05
FashionMNIST,128,cuda,1,13.17592716217041,0.0004910748312293,2.7009115717616785e-05,86.84,0.0002083740464213,0.0002399922709264,4.270851388163095e-05
FashionMNIST,128,cuda,1,12.966235876083374,0.0004932798079727,2.713038943850024e-05,86.99,0.0002120125834988,0.0002392381269991,4.202909747477549e-05
FashionMNIST,128,cuda,1,15.308802604675291,0.0005756557162116,3.166106439164017e-05,87.11,0.0002467922696558,0.0002792421504264,4.962129612932557e-05
FashionMNIST,128,cuda,1,13.048425197601318,0.0004841642925178,2.6629036088479368e-05,87.25,0.0002059611956021,0.0002359082050512,4.229489186441924e-05
FashionMNIST,128,cuda,1,12.9527428150177,0.0004897005209008,2.69335286495481e-05,86.7,0.0002110125918654,0.0002367026959611,4.198523307424599e-05
FashionMNIST,128,cuda,1,14.12385392189026,0.0005280748186175,2.9044115023967847e-05,86.99,0.0002283414762841,0.0002539525948936,4.578074743981574e-05
FashionMNIST,128,cuda,1,13.147311687469482,0.0004881660155511,2.684913085531148e-05,86.9,0.0002140337759491,0.0002315166048117,4.261563479026052e-05
FashionMNIST,128,cuda,1,12.908826351165771,0.0004882131829403,2.685172506172132e-05,86.66,0.0002102200006758,0.0002361502154315,4.184296683293032e-05
FashionMNIST,128,cuda,1,13.080919981002808,0.0004967041695093,2.7318729323011623e-05,87.05,0.0002122354461771,0.0002420674549839,4.240126834826829e-05
FashionMNIST,128,cuda,1,12.9359450340271,0.0004806360821765,2.6434984519709167e-05,87.14,0.0002051450891159,0.0002335613437121,4.192964934845567e-05
FashionMNIST,128,cuda,1,12.877926588058472,0.0004829507603086,2.656229181697486e-05,86.51,0.0002049035936449,0.0002363061408057,4.174102585791663e-05
FashionMNIST,128,cuda,1,13.251601457595823,0.0005010161627765,2.755588895270776e-05,87.19,0.0002155042460143,0.0002425578820117,4.295403475040284e-05
FashionMNIST,128,cuda,1,13.206219911575316,0.0004897820817333,2.693801449533361e-05,87.05,0.000210238650413,0.0002367365410982,4.2806890222105e-05
FashionMNIST,128,cuda,1,13.152839660644531,0.0004923215219165,2.707768370541117e-05,87.08,0.0002072197041089,0.0002424689154423,4.26329023652492e-05
FashionMNIST,128,cuda,1,13.4063982963562,0.000504546349802,2.775004923911251e-05,86.78,0.0002121038305162,0.0002489879474088,4.3454571876895896e-05
FashionMNIST,128,cuda,1,14.110090494155884,0.0005114133218685,2.812773270276905e-05,86.68,0.0002277726974957,0.0002379029392327,4.573768514001292e-05
FashionMNIST,128,cuda,1,12.815253496170044,0.0004874382362637,2.680910299450688e-05,87.07,0.0002077105956127,0.0002381881854875,4.153945516345137e-05
FashionMNIST,128,cuda,1,12.911911010742188,0.0004904608289438,2.69753455919112e-05,87.07,0.0002093229382915,0.0002392851316995,4.185275895278428e-05
FashionMNIST,128,cuda,1,13.40465259552002,0.0004999490113411,2.7497195623761328e-05,87.03,0.0002122437706282,0.000244256022356,4.344921835682423e-05
FashionMNIST,128,cuda,1,13.493773698806764,0.000506460034427,2.7855301893489133e-05,86.87,0.0002192014439721,0.0002435197271892,4.373886326566719e-05
FashionMNIST,128,cuda,1,14.235044479370115,0.0005378214553044,2.958018004174676e-05,87.19,0.0002303840823626,0.0002612960472249,4.61413257168716e-05
FashionMNIST,128,cuda,1,13.592644453048706,0.0005095737204393,2.802655462416374e-05,86.53,0.0002150287320228,0.0002504865521483,4.405843626809789e-05
FashionMNIST,128,cuda,1,13.162166118621826,0.0004868412486299,2.677626867464637e-05,86.81,0.0002092906913213,0.000234884884724,4.2665672584533165e-05
FashionMNIST,128,cuda,1,13.222497463226318,0.0004916991572949,2.704345365122468e-05,86.78,0.0002093753605557,0.0002394641448259,4.2859651913354073e-05
FashionMNIST,128,cuda,1,13.397125244140623,0.0004935712614744,2.7146419381097057e-05,86.88,0.0002125212766835,0.0002376247197273,4.342526506363982e-05
FashionMNIST,128,cuda,1,12.720565795898438,0.0004837988978889,2.6608939383891e-05,86.79,0.0002054200348914,0.0002371450337111,4.123382928627668e-05
FashionMNIST,128,cuda,1,14.48963475227356,0.0005430517254151,2.986784489783512e-05,86.97,0.0002321316509829,0.0002639537896634,4.696628476878174e-05
